SCU,nofloors,Geometry,shading,height,wwr,construction,FLOOR_1: use,FLOOR_2: use,FLOOR_3: use,FLOOR_4: use,FLOOR_5: use,FLOOR_6: use,FLOOR_7: use,FLOOR_8: use,FLOOR_9: use,FLOOR_10: use,FLOOR_11: use,FLOOR_12: use,FLOOR_13: use,FLOOR_14: use,FLOOR_15: use,FLOOR_16: use,FLOOR_17: use,FLOOR_18: use,FLOOR_19: use,FLOOR_20: use,basement_levels
52401149210005,1,"POLYGON ((531889.2500000000000000 165455.2000000000116415, 531884.8000000000465661 165457.9500000000116415, 531884.2500000000000000 165457.0499999999883585, 531883.1999999999534339 165457.7000000000116415, 531882.4499999999534339 165456.4500000000116415, 531883.5500000000465661 165455.7999999999883585, 531881.9499999999534339 165453.2000000000116415, 531886.3000000000465661 165450.5000000000000000, 531889.2500000000000000 165455.2000000000116415))",FALSE,3.0,0.1471998809364820,uninsulated,Shop,,,,,,,,,,,,,,,,,,,,0
52401149230001,2,"POLYGON ((531932.1999999999534339 165325.0000000000000000, 531931.5000000000000000 165335.8500000000058208, 531928.3000000000465661 165335.6000000000058208, 531928.6500000000232831 165331.1499999999941792, 531927.1500000000232831 165331.0499999999883585, 531927.5999999999767169 165324.7000000000116415, 531932.1999999999534339 165325.0000000000000000))",FALSE,6.0,0.211454447632711,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230002,2,"POLYGON ((531963.5500000000465661 165327.1499999999941792, 531963.0500000000465661 165333.8999999999941792, 531961.8000000000465661 165333.7999999999883585, 531961.5000000000000000 165338.1499999999941792, 531957.9499999999534339 165337.8999999999941792, 531958.9499999999534339 165326.8500000000058208, 531963.5500000000465661 165327.1499999999941792))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230003,2,"POLYGON ((531992.6999999999534339 165494.7500000000000000, 531996.8499999999767169 165492.0499999999883585, 531990.3000000000465661 165482.3999999999941792, 531988.8000000000465661 165483.3500000000058208, 531990.5000000000000000 165485.9500000000116415, 531987.9000000000232831 165487.6499999999941792, 531985.4000000000232831 165489.2999999999883585, 531983.5500000000465661 165486.5000000000000000, 531981.8000000000465661 165487.6499999999941792, 531988.3499999999767169 165497.6000000000058208, 531992.6999999999534339 165494.7500000000000000))",FALSE,6.0,0.11635451135442,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230004,2,"POLYGON ((531945.2500000000000000 165332.2500000000000000, 531944.0000000000000000 165332.1499999999941792, 531943.6500000000232831 165336.8999999999941792, 531940.2500000000000000 165336.6499999999941792, 531941.3499999999767169 165325.6000000000058208, 531945.9000000000232831 165325.8999999999941792, 531945.2500000000000000 165332.2500000000000000))",FALSE,6.0,0.137910545217107,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230005,3,"POLYGON ((531913.4000000000232831 165486.1499999999941792, 531912.3000000000465661 165484.3500000000058208, 531907.1500000000232831 165487.5499999999883585, 531908.5000000000000000 165489.4500000000116415, 531907.2500000000000000 165490.2500000000000000, 531895.8000000000465661 165499.6499999999941792, 531896.1500000000232831 165500.0000000000000000, 531896.5000000000000000 165500.3999999999941792, 531895.0500000000465661 165501.6499999999941792, 531897.1999999999534339 165504.2500000000000000, 531898.5000000000000000 165503.1000000000058208, 531900.8000000000465661 165506.1499999999941792, 531903.7500000000000000 165503.8500000000058208, 531903.5500000000465661 165503.2999999999883585, 531905.9000000000232831 165501.5000000000000000, 531907.8000000000465661 165500.0000000000000000, 531912.1500000000232831 165496.3999999999941792, 531917.6500000000232831 165492.1000000000058208, 531913.4000000000232831 165486.1499999999941792))",FALSE,9.0,0.05000000000000000,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401149230006,2,"POLYGON ((531940.2500000000000000 165336.6499999999941792, 531940.1500000000232831 165338.1000000000058208, 531937.0999999999767169 165337.8500000000058208, 531937.5000000000000000 165331.7999999999883585, 531935.9499999999534339 165331.7000000000116415, 531936.5000000000000000 165325.2999999999883585, 531941.3499999999767169 165325.6000000000058208, 531940.2500000000000000 165336.6499999999941792))",FALSE,6.0,0.160222829514399,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230007,2,"POLYGON ((531954.5999999999767169 165326.5499999999883585, 531958.9499999999534339 165326.8500000000058208, 531957.9499999999534339 165337.8999999999941792, 531955.0999999999767169 165337.7000000000116415, 531955.4499999999534339 165333.2999999999883585, 531954.0500000000465661 165333.2000000000116415, 531954.5999999999767169 165326.5499999999883585))",FALSE,6.0,0.179826075753671,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230008,2,"POLYGON ((531892.0000000000000000 165462.6000000000058208, 531892.4000000000232831 165460.2999999999883585, 531892.4000000000232831 165458.2999999999883585, 531891.1500000000232831 165457.1000000000058208, 531889.5500000000465661 165455.5499999999883585, 531883.5000000000000000 165459.1499999999941792, 531890.4000000000232831 165471.0000000000000000, 531895.1999999999534339 165468.1000000000058208, 531892.0000000000000000 165462.6000000000058208))",FALSE,6.0,0.0856691877671818,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230009,3,"POLYGON ((531903.4499999999534339 165483.7500000000000000, 531909.6500000000232831 165479.8999999999941792, 531912.1500000000232831 165484.2000000000116415, 531912.3000000000465661 165484.3500000000058208, 531907.1500000000232831 165487.5499999999883585, 531903.0500000000465661 165490.1000000000058208, 531902.4499999999534339 165489.1000000000058208, 531900.0500000000465661 165490.6000000000058208, 531897.9499999999534339 165487.2000000000116415, 531903.4499999999534339 165483.7500000000000000))",FALSE,9.0,0.0770524334287619,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401149230010,2,"POLYGON ((531982.0500000000465661 165336.3500000000058208, 531982.5500000000465661 165328.6000000000058208, 531978.0500000000465661 165328.2500000000000000, 531977.1500000000232831 165339.2000000000116415, 531978.9000000000232831 165339.3500000000058208, 531978.7500000000000000 165340.2999999999883585, 531981.6999999999534339 165340.5000000000000000, 531982.0500000000465661 165336.3500000000058208))",FALSE,6.0,0.108125975315647,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230011,2,"POLYGON ((531973.0000000000000000 165335.7000000000116415, 531971.9000000000232831 165335.6000000000058208, 531971.6999999999534339 165338.7000000000116415, 531968.3000000000465661 165338.4500000000116415, 531969.1999999999534339 165327.5499999999883585, 531973.5999999999767169 165327.8999999999941792, 531973.0000000000000000 165335.7000000000116415))",FALSE,6.0,0.174491198456715,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230012,2,"POLYGON ((531945.9000000000232831 165325.8999999999941792, 531950.1500000000232831 165326.2000000000116415, 531949.1500000000232831 165337.2500000000000000, 531946.0000000000000000 165337.0000000000000000, 531946.3499999999767169 165332.3500000000058208, 531945.2500000000000000 165332.2500000000000000, 531945.9000000000232831 165325.8999999999941792))",FALSE,6.0,0.185995373345328,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230013,2,"POLYGON ((531935.9499999999534339 165331.7000000000116415, 531934.8499999999767169 165331.6000000000058208, 531934.5000000000000000 165336.0499999999883585, 531931.5000000000000000 165335.8500000000058208, 531932.1999999999534339 165325.0000000000000000, 531936.5000000000000000 165325.2999999999883585, 531935.9499999999534339 165331.7000000000116415))",FALSE,6.0,0.177268986157875,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230014,2,"POLYGON ((531974.2500000000000000 165338.9500000000116415, 531977.1500000000232831 165339.2000000000116415, 531978.0500000000465661 165328.2500000000000000, 531973.5999999999767169 165327.8999999999941792, 531973.0000000000000000 165335.7000000000116415, 531972.6999999999534339 165338.8999999999941792, 531974.2500000000000000 165338.9500000000116415))",FALSE,6.0,0.19062249255856,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230015,1,"POLYGON ((531927.1500000000232831 165331.0499999999883585, 531926.7500000000000000 165336.3500000000058208, 531923.5999999999767169 165336.1000000000058208, 531923.5000000000000000 165330.6499999999941792, 531922.9000000000232831 165330.5499999999883585, 531922.6500000000232831 165324.3999999999941792, 531927.5999999999767169 165324.7000000000116415, 531927.1500000000232831 165331.0499999999883585))",FALSE,3.0,0.1471998809364820,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401149230016,2,"POLYGON ((531968.3000000000465661 165338.4500000000116415, 531965.0500000000465661 165338.2500000000000000, 531965.3000000000465661 165334.8999999999941792, 531963.9000000000232831 165334.7999999999883585, 531964.4499999999534339 165327.2000000000116415, 531969.1999999999534339 165327.5499999999883585, 531968.3000000000465661 165338.4500000000116415))",FALSE,6.0,0.118095871064218,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149230017,2,"POLYGON ((531954.5999999999767169 165326.5499999999883585, 531954.0500000000465661 165333.2000000000116415, 531952.9000000000232831 165333.1000000000058208, 531952.5999999999767169 165337.5000000000000000, 531949.1500000000232831 165337.2500000000000000, 531950.1500000000232831 165326.2000000000116415, 531954.5999999999767169 165326.5499999999883585))",FALSE,6.0,0.168419643896194,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149310001,2,"POLYGON ((532057.5000000000000000 165343.7999999999883585, 532057.9000000000232831 165334.8999999999941792, 532064.3000000000465661 165335.5000000000000000, 532063.9000000000232831 165344.1000000000058208, 532057.5000000000000000 165343.7999999999883585))",FALSE,6.0,0.1471998809364820,uninsulated,Shop,Shop,,,,,,,,,,,,,,,,,,,0
52401149310002,2,"POLYGON ((532053.9499999999534339 165443.5000000000000000, 532053.3499999999767169 165443.1000000000058208, 532051.9000000000232831 165440.1499999999941792, 532053.5000000000000000 165438.2000000000116415, 532055.0999999999767169 165439.2999999999883585, 532055.6500000000232831 165438.6000000000058208, 532056.4000000000232831 165439.1499999999941792, 532057.1500000000232831 165438.0000000000000000, 532065.8499999999767169 165444.3500000000058208, 532062.0000000000000000 165449.6499999999941792, 532053.9499999999534339 165443.5000000000000000))",FALSE,6.0,0.1471998809364820,uninsulated,Education,Education,,,,,,,,,,,,,,,,,,,0
52401149330001,2,"POLYGON ((532003.1500000000232831 165376.2500000000000000, 532001.1500000000232831 165376.1000000000058208, 532001.4000000000232831 165372.2000000000116415, 532009.4499999999534339 165372.7000000000116415, 532009.3499999999767169 165374.3500000000058208, 532013.4000000000232831 165374.6000000000058208, 532013.2500000000000000 165377.0000000000000000, 532003.1500000000232831 165376.2500000000000000))",FALSE,6.0,0.0907515545115379,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330002,2,"POLYGON ((532027.5000000000000000 165456.3500000000058208, 532025.8499999999767169 165452.6499999999941792, 532037.0999999999767169 165447.7500000000000000, 532037.5000000000000000 165448.7999999999883585, 532036.1500000000232831 165449.4500000000116415, 532037.0999999999767169 165451.8999999999941792, 532037.1999999999534339 165452.0499999999883585, 532034.9499999999534339 165452.9500000000116415, 532027.5000000000000000 165456.3500000000058208))",FALSE,6.0,0.148940905602455,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330003,2,"POLYGON ((532069.3499999999767169 165375.4500000000116415, 532069.5500000000465661 165373.0499999999883585, 532072.0500000000465661 165373.2000000000116415, 532076.6500000000232831 165373.5499999999883585, 532076.7500000000000000 165371.9500000000116415, 532085.3499999999767169 165372.5000000000000000, 532085.0999999999767169 165376.5499999999883585, 532071.9000000000232831 165375.6000000000058208, 532069.3499999999767169 165375.4500000000116415))",FALSE,6.0,0.112511591962905,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330004,2,"POLYGON ((531999.1500000000232831 165355.7000000000116415, 531999.5000000000000000 165351.4500000000116415, 532000.0000000000000000 165351.7999999999883585, 532007.3000000000465661 165352.6000000000058208, 532007.1999999999534339 165354.0000000000000000, 532010.9000000000232831 165354.2500000000000000, 532010.7500000000000000 165356.5000000000000000, 532000.0000000000000000 165355.7500000000000000, 531999.1500000000232831 165355.7000000000116415))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330005,2,"POLYGON ((531999.5999999999767169 165367.1499999999941792, 532000.0000000000000000 165367.2500000000000000, 532010.9499999999534339 165368.2500000000000000, 532011.5500000000465661 165368.2500000000000000, 532011.3499999999767169 165370.5000000000000000, 532007.3499999999767169 165370.2000000000116415, 532007.2500000000000000 165371.7999999999883585, 532000.0000000000000000 165371.1499999999941792, 531999.3000000000465661 165370.9500000000116415, 531999.5999999999767169 165367.1499999999941792))",FALSE,6.0,0.0952104761147762,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330006,1,"POLYGON ((532025.3399999999674037 165356.9100000000034925, 532054.7399999999906868 165359.2799999999988358, 532053.7700000000186265 165370.6400000000139698, 532043.6199999999953434 165369.8399999999965075, 532043.0600000000558794 165376.9299999999930151, 532025.9499999999534339 165375.5799999999871943, 532026.1500000000232831 165373.1000000000058208, 532024.4599999999627471 165372.9599999999918509, 532024.6700000000419095 165370.4599999999918509, 532026.3699999999953434 165370.6099999999860302, 532026.5400000000372529 165368.6199999999953434, 532024.3499999999767169 165368.4299999999930151, 532025.3399999999674037 165356.9100000000034925))",FALSE,3.0,0.1471998809364820,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401149330007,2,"POLYGON ((532008.6500000000232831 165392.3999999999941792, 532020.6999999999534339 165393.1000000000058208, 532020.5500000000465661 165395.5000000000000000, 532016.7500000000000000 165395.2500000000000000, 532016.6500000000232831 165396.8500000000058208, 532013.6500000000232831 165396.6499999999941792, 532013.5999999999767169 165397.6000000000058208, 532011.5000000000000000 165397.4500000000116415, 532011.5500000000465661 165396.5000000000000000, 532008.4000000000232831 165396.2999999999883585, 532008.6500000000232831 165392.3999999999941792))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330008,2,"POLYGON ((532077.0000000000000000 165370.0000000000000000, 532077.0999999999767169 165368.3999999999941792, 532072.1500000000232831 165368.1000000000058208, 532069.7500000000000000 165368.0000000000000000, 532070.0000000000000000 165365.2500000000000000, 532072.3000000000465661 165365.3999999999941792, 532085.8499999999767169 165366.3500000000058208, 532085.5999999999767169 165370.5000000000000000, 532077.0000000000000000 165370.0000000000000000))",FALSE,6.0,0.118598694123556,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330009,2,"POLYGON ((532014.9000000000232831 165388.7500000000000000, 532017.1999999999534339 165388.8999999999941792, 532017.0999999999767169 165390.2500000000000000, 532020.9000000000232831 165390.5000000000000000, 532020.6999999999534339 165393.1000000000058208, 532008.6500000000232831 165392.3999999999941792, 532008.9000000000232831 165388.3999999999941792, 532014.9000000000232831 165388.7500000000000000))",FALSE,6.0,0.139055647496896,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330010,2,"POLYGON ((531998.8000000000465661 165341.4500000000116415, 531999.6999999999534339 165330.1000000000058208, 532000.0000000000000000 165330.1000000000058208, 532003.9000000000232831 165330.3500000000058208, 532003.3499999999767169 165337.8999999999941792, 532001.6500000000232831 165337.7999999999883585, 532001.0500000000465661 165345.4500000000116415, 532000.0000000000000000 165345.4500000000116415, 531998.4499999999534339 165345.3500000000058208, 531998.8000000000465661 165341.4500000000116415))",FALSE,6.0,0.132419080478215,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330011,2,"POLYGON ((532030.5000000000000000 165332.5000000000000000, 532034.5000000000000000 165332.8500000000058208, 532033.9000000000232831 165340.7000000000116415, 532032.4000000000232831 165340.6000000000058208, 532032.1500000000232831 165344.4500000000116415, 532029.4000000000232831 165344.2500000000000000, 532029.5000000000000000 165343.1499999999941792, 532030.5000000000000000 165332.5000000000000000))",FALSE,6.0,0.11412331406551,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330012,2,"POLYGON ((531998.8499999999767169 165367.0000000000000000, 531999.1500000000232831 165363.6000000000058208, 532000.0000000000000000 165363.7000000000116415, 532007.3499999999767169 165364.2500000000000000, 532007.2500000000000000 165365.7999999999883585, 532011.0999999999767169 165366.0499999999883585, 532010.9499999999534339 165368.2500000000000000, 532000.0000000000000000 165367.2500000000000000, 531999.5999999999767169 165367.1499999999941792, 531998.8499999999767169 165367.0000000000000000))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330013,2,"POLYGON ((532014.9000000000232831 165388.7500000000000000, 532008.9000000000232831 165388.3999999999941792, 532006.8000000000465661 165388.2500000000000000, 532007.0500000000465661 165384.2999999999883585, 532019.1500000000232831 165385.0499999999883585, 532021.0999999999767169 165385.2000000000116415, 532020.9499999999534339 165387.5000000000000000, 532015.0000000000000000 165387.1000000000058208, 532014.9000000000232831 165388.7500000000000000))",FALSE,6.0,0.130111480715634,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330014,2,"POLYGON ((532078.9499999999534339 165339.2000000000116415, 532075.5500000000465661 165339.0000000000000000, 532075.7500000000000000 165336.0499999999883585, 532079.1500000000232831 165336.2500000000000000, 532079.1999999999534339 165334.7500000000000000, 532087.9499999999534339 165335.4500000000116415, 532087.6500000000232831 165339.8500000000058208, 532078.9499999999534339 165339.2000000000116415))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330015,2,"POLYGON ((532026.3499999999767169 165332.2000000000116415, 532030.5000000000000000 165332.5000000000000000, 532029.5000000000000000 165343.1499999999941792, 532027.0000000000000000 165342.9500000000116415, 532027.2500000000000000 165340.1499999999941792, 532025.6500000000232831 165340.0000000000000000, 532026.3499999999767169 165332.2000000000116415))",FALSE,6.0,0.178740098076197,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330016,2,"POLYGON ((532012.5500000000465661 165379.3999999999941792, 532014.8000000000465661 165379.5499999999883585, 532015.0000000000000000 165377.1000000000058208, 532013.2500000000000000 165377.0000000000000000, 532003.1500000000232831 165376.2500000000000000, 532002.9000000000232831 165380.3500000000058208, 532005.0500000000465661 165380.5000000000000000, 532010.9000000000232831 165380.7999999999883585, 532012.3499999999767169 165380.8999999999941792, 532012.5500000000465661 165379.3999999999941792))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330017,2,"POLYGON ((531998.0999999999767169 165363.6000000000058208, 531998.5000000000000000 165359.7500000000000000, 531998.8499999999767169 165359.7000000000116415, 532000.0000000000000000 165359.7999999999883585, 532006.5999999999767169 165360.3500000000058208, 532006.5000000000000000 165361.7999999999883585, 532010.2500000000000000 165362.0499999999883585, 532010.0999999999767169 165364.4500000000116415, 532007.3499999999767169 165364.2500000000000000, 532000.0000000000000000 165363.7000000000116415, 531999.1500000000232831 165363.6000000000058208, 531998.0999999999767169 165363.6000000000058208))",FALSE,6.0,0.164709940420194,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330018,2,"POLYGON ((532008.0500000000465661 165330.6499999999941792, 532012.3000000000465661 165330.9500000000116415, 532011.6500000000232831 165338.7000000000116415, 532010.1500000000232831 165338.5499999999883585, 532009.8499999999767169 165342.5000000000000000, 532007.0999999999767169 165342.2500000000000000, 532008.0500000000465661 165330.6499999999941792))",FALSE,6.0,0.116726041144004,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330019,2,"POLYGON ((532016.1999999999534339 165409.3999999999941792, 532014.6999999999534339 165404.7999999999883585, 532018.9000000000232831 165403.3500000000058208, 532018.4300000000512227 165401.9299999999930151, 532022.4000000000232831 165400.5499999999883585, 532023.0000000000000000 165401.9500000000116415, 532024.8499999999767169 165401.2999999999883585, 532026.0000000000000000 165404.7500000000000000, 532028.4000000000232831 165403.9500000000116415, 532028.8499999999767169 165405.2999999999883585, 532029.4000000000232831 165406.8500000000058208, 532027.0500000000465661 165407.6499999999941792, 532028.0500000000465661 165410.7500000000000000, 532017.8499999999767169 165414.2000000000116415, 532017.6500000000232831 165413.7999999999883585, 532016.1999999999534339 165409.3999999999941792))",FALSE,6.0,0.127742532046665,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330020,2,"POLYGON ((532053.0500000000465661 165334.3999999999941792, 532057.0999999999767169 165334.7500000000000000, 532056.5999999999767169 165342.7000000000116415, 532055.1500000000232831 165342.6499999999941792, 532054.8000000000465661 165346.3999999999941792, 532052.0999999999767169 165346.2000000000116415, 532053.0500000000465661 165334.3999999999941792))",FALSE,6.0,0.122604026845637,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330021,2,"POLYGON ((532052.0999999999767169 165346.2000000000116415, 532049.5000000000000000 165346.0000000000000000, 532049.8499999999767169 165342.1499999999941792, 532048.0999999999767169 165342.0000000000000000, 532048.6999999999534339 165334.0499999999883585, 532053.0500000000465661 165334.3999999999941792, 532052.0999999999767169 165346.2000000000116415))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330022,2,"POLYGON ((532086.5000000000000000 165356.2500000000000000, 532077.1999999999534339 165355.5499999999883585, 532074.3000000000465661 165355.3500000000058208, 532074.4499999999534339 165352.8999999999941792, 532078.0999999999767169 165353.1000000000058208, 532078.1500000000232831 165351.8500000000058208, 532086.6999999999534339 165352.2999999999883585, 532086.5000000000000000 165356.2500000000000000))",FALSE,6.0,0.114993964996982,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330023,2,"POLYGON ((532007.0999999999767169 165342.2500000000000000, 532004.7500000000000000 165342.0499999999883585, 532005.0999999999767169 165338.0499999999883585, 532003.3499999999767169 165337.8999999999941792, 532003.9000000000232831 165330.3500000000058208, 532008.0500000000465661 165330.6499999999941792, 532007.0999999999767169 165342.2500000000000000))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330024,2,"POLYGON ((532054.9000000000232831 165453.6000000000058208, 532050.0999999999767169 165450.1000000000058208, 532049.4000000000232831 165449.6000000000058208, 532050.1500000000232831 165448.5499999999883585, 532050.9000000000232831 165449.1499999999941792, 532051.6500000000232831 165448.2000000000116415, 532053.5999999999767169 165449.6499999999941792, 532054.4000000000232831 165448.6000000000058208, 532060.5999999999767169 165453.2500000000000000, 532058.3499999999767169 165456.2500000000000000, 532054.9000000000232831 165453.6000000000058208))",FALSE,6.0,0.0909177820267686,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330025,2,"POLYGON ((532077.6999999999534339 165359.6000000000058208, 532077.7500000000000000 165358.0499999999883585, 532074.1999999999534339 165357.8500000000058208, 532074.3000000000465661 165355.3500000000058208, 532077.1999999999534339 165355.5499999999883585, 532086.5000000000000000 165356.2500000000000000, 532086.3000000000465661 165360.0499999999883585, 532077.6999999999534339 165359.6000000000058208))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330026,2,"POLYGON ((532085.8499999999767169 165366.3500000000058208, 532072.3000000000465661 165365.3999999999941792, 532072.4000000000232831 165363.1000000000058208, 532077.4000000000232831 165363.3999999999941792, 532077.5000000000000000 165362.0000000000000000, 532086.0500000000465661 165362.5000000000000000, 532085.8499999999767169 165366.3500000000058208))",FALSE,6.0,0.130255029944149,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330027,2,"POLYGON ((531999.1500000000232831 165355.7000000000116415, 532000.0000000000000000 165355.7500000000000000, 532010.7500000000000000 165356.5000000000000000, 532012.4499999999534339 165356.6499999999941792, 532012.3000000000465661 165359.2000000000116415, 532006.6999999999534339 165358.7999999999883585, 532006.5999999999767169 165360.3500000000058208, 532000.0000000000000000 165359.7999999999883585, 531998.8499999999767169 165359.7000000000116415, 531999.1500000000232831 165355.7000000000116415))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330028,2,"POLYGON ((532034.9499999999534339 165452.9500000000116415, 532035.7500000000000000 165454.6499999999941792, 532037.9499999999534339 165453.7000000000116415, 532038.3499999999767169 165454.2500000000000000, 532039.1500000000232831 165453.9500000000116415, 532039.7500000000000000 165454.8999999999941792, 532036.4499999999534339 165456.6499999999941792, 532029.0000000000000000 165459.8500000000058208, 532027.5000000000000000 165456.3500000000058208, 532034.9499999999534339 165452.9500000000116415))",FALSE,6.0,0.115525442779291,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330029,2,"POLYGON ((532022.0999999999767169 165331.8500000000058208, 532021.0500000000465661 165343.5499999999883585, 532018.2500000000000000 165343.3500000000058208, 532018.5500000000465661 165339.3500000000058208, 532016.9000000000232831 165339.2000000000116415, 532017.6500000000232831 165331.5000000000000000, 532022.0999999999767169 165331.8500000000058208))",FALSE,6.0,0.154089503625209,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330030,2,"POLYGON ((532071.9000000000232831 165375.6000000000058208, 532085.0999999999767169 165376.5499999999883585, 532084.8499999999767169 165380.5499999999883585, 532076.3000000000465661 165380.0499999999883585, 532076.4000000000232831 165378.4500000000116415, 532071.7500000000000000 165378.2000000000116415, 532071.9000000000232831 165375.6000000000058208))",FALSE,6.0,0.116199856499902,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330031,2,"POLYGON ((532087.1500000000232831 165346.5499999999883585, 532078.5000000000000000 165346.0000000000000000, 532078.5500000000465661 165345.1000000000058208, 532075.1500000000232831 165344.8500000000058208, 532075.3000000000465661 165342.6000000000058208, 532087.4000000000232831 165343.3500000000058208, 532087.1500000000232831 165346.5499999999883585))",FALSE,6.0,0.181951937224129,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330032,2,"POLYGON ((532058.3499999999767169 165456.2500000000000000, 532051.6500000000232831 165462.5000000000000000, 532047.3499999999767169 165454.0000000000000000, 532048.5999999999767169 165453.3500000000058208, 532049.3000000000465661 165454.8500000000058208, 532049.7500000000000000 165454.7000000000116415, 532051.6999999999534339 165456.5499999999883585, 532054.9000000000232831 165453.6000000000058208, 532058.3499999999767169 165456.2500000000000000))",FALSE,6.0,0.237467584726817,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330033,2,"POLYGON ((531994.1500000000232831 165341.0499999999883585, 531994.9000000000232831 165330.7000000000116415, 531996.0999999999767169 165329.7999999999883585, 531999.6999999999534339 165330.1000000000058208, 531998.8000000000465661 165341.4500000000116415, 531994.1500000000232831 165341.0499999999883585))",FALSE,6.0,0.187428242381289,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401149330034,2,"POLYGON ((532044.5500000000465661 165457.1499999999941792, 532046.3000000000465661 165456.2999999999883585, 532045.2500000000000000 165454.2000000000116415, 532046.0999999999767169 165453.7000000000116415, 532045.6999999999534339 165452.9500000000116415, 532045.9499999999534339 165452.8500000000058208, 532046.6500000000232831 165452.5499999999883585, 532047.3499999999767169 165454.0000000000000000, 532051.6500000000232831 165462.5000000000000000, 532048.0500000000465661 165464.1499999999941792, 532044.5500000000465661 165457.1499999999941792))",FALSE,6.0,0.137063772048846,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
